"□ 신고취소, 해제, 변경 등 신고정보의 실시간 반영으로 시간대별 제공되는 정보의 내용이 상이할 수 있으니 이용시 참고하시기 바랍니다."
"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으며, 참고용으로만 활용하시기 바랍니다."
"□ 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항이 있을시 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"일자 : 20180301 ~ 20180331"
"실거래구분 : 오피스텔(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"경기도 수원권선구 권선동","1010-1","1010","1","청광 노블하임","32.62","201803","21~31","9,800","11","2005","경수대로"
"경기도 수원권선구 권선동","1010-1","1010","1","청광 노블하임","30.98","201803","21~31","9,750","10","2005","경수대로"
"경기도 수원권선구 권선동","1013-4","1013","4","한라비발디파크","71.27","201803","1~10","20,200","12","2006","효원로256번길"
"경기도 수원권선구 권선동","1013-4","1013","4","한라비발디파크","36.1","201803","11~20","12,950","5","2006","효원로256번길"
"경기도 수원권선구 권선동","1013-4","1013","4","한라비발디파크","71.27","201803","21~31","20,500","13","2006","효원로256번길"
"경기도 수원권선구 금곡동","1113-5","1113","5","로얄팰리스","45.59","201803","1~10","22,360","5","2017","null"
"경기도 수원권선구 금곡동","1118-1","1118","1","세종타운721","24.48","201803","21~31","11,000","8","2017","null"
"경기도 수원권선구 세류동","1103-21","1103","21","이레빌","54.72","201803","11~20","8,500","6","null","경수대로277번길"
"경기도 수원권선구 세류동","1103-21","1103","21","이레빌","76.23","201803","11~20","11,500","6","null","경수대로277번길"
"경기도 수원영통구 영통동","998-7","998","7","(998-7)","24.38","201803","1~10","16,900","12","2017","null"
"경기도 수원영통구 영통동","998-7","998","7","(998-7)","24.38","201803","1~10","17,605","14","2017","null"
"경기도 수원영통구 영통동","998-7","998","7","(998-7)","24.38","201803","11~20","16,700","9","2017","null"
"경기도 수원영통구 영통동","947-8","947","8","Y.T오피스텔","24.42","201803","21~31","7,000","7","2003","봉영로1759번길"
"경기도 수원영통구 영통동","1024-14","1024","14","경희유니빌","29.68","201803","1~10","11,000","4","2003","덕영대로"
"경기도 수원영통구 영통동","1024-14","1024","14","경희유니빌","31.28","201803","21~31","10,700","10","2003","덕영대로"
"경기도 수원영통구 영통동","1012-1","1012","1","영통역아이파크","26.08","201803","1~10","16,500","19","2017","null"
"경기도 수원영통구 이의동","1257-4","1257","4","광교 파인렉스2","27.45","201803","1~10","13,500","6","2013","대학3로4번길"
"경기도 수원영통구 이의동","1257-4","1257","4","광교 파인렉스2","27.45","201803","21~31","13,400","6","2013","대학3로4번길"
"경기도 수원영통구 이의동","1331","1331","0","광교 푸르지오 월드마크","36.43","201803","11~20","26,500","10","2015","센트럴타운로"
"경기도 수원영통구 이의동","1332","1332","0","광교C1 호반베르디움","26.16","201803","1~10","18,200","5","2015","null"
"경기도 수원영통구 이의동","1332","1332","0","광교C1 호반베르디움","29.96","201803","21~31","19,800","7","2015","null"
"경기도 수원영통구 이의동","1330","1330","0","광교서희스타힐스오피스텔","29.85","201803","21~31","12,000","12","2012","센트럴타운로"
"경기도 수원영통구 이의동","1338","1338","0","광교센트럴푸르지오시티","28.92","201803","21~31","18,600","10","2015","도청로"
"경기도 수원영통구 이의동","1336-1","1336","1","광교엘포트아이파크","21.58","201803","21~31","14,140","10","2018","광교중앙로"
"경기도 수원영통구 이의동","1348-2","1348","2","광교하이니티","27.24","201803","11~20","14,700","7","2013","에듀타운로106번길"
"경기도 수원영통구 이의동","1352","1352","0","에듀하임1309오피스텔","62.99","201803","1~10","33,500","5","2014","에듀타운로"
"경기도 수원영통구 이의동","1352","1352","0","에듀하임1309오피스텔","62.99","201803","11~20","30,500","6","2014","에듀타운로"
"경기도 수원영통구 이의동","1352","1352","0","에듀하임1309오피스텔","62.99","201803","11~20","35,000","11","2014","에듀타운로"
"경기도 수원영통구 이의동","1352","1352","0","에듀하임1309오피스텔","62.99","201803","11~20","34,000","12","2014","에듀타운로"
"경기도 수원영통구 이의동","1352","1352","0","에듀하임1309오피스텔","46.91","201803","11~20","28,050","11","2014","에듀타운로"
"경기도 수원영통구 이의동","1352","1352","0","에듀하임1309오피스텔","62.99","201803","21~31","35,500","12","2014","에듀타운로"
"경기도 수원영통구 이의동","1352","1352","0","에듀하임1309오피스텔","62.99","201803","21~31","35,000","6","2014","에듀타운로"
"경기도 수원영통구 하동","1019","1019","0","광교 더샵 레이크파크","58.08","201803","21~31","44,500","23","null","null"
"경기도 수원영통구 하동","1014","1014","0","광교 힐스테이트 레이크","91.85","201803","1~10","60,000","31","2015","null"
"경기도 수원영통구 하동","1014","1014","0","광교 힐스테이트 레이크","84.68","201803","1~10","46,800","14","2015","null"
"경기도 수원영통구 하동","1014","1014","0","광교 힐스테이트 레이크","84.68","201803","1~10","46,800","10","2015","null"
"경기도 수원영통구 하동","1014","1014","0","광교 힐스테이트 레이크","84.83","201803","21~31","54,000","28","2015","null"
"경기도 수원영통구 하동","1014","1014","0","광교 힐스테이트 레이크","84.83","201803","21~31","50,000","22","2015","null"
"경기도 수원장안구 영화동","445-1","445","1","대명하이빌","84.79","201803","1~10","27,900","7","2017","장안로18번길"
"경기도 수원장안구 영화동","445-1","445","1","대명하이빌","84.79","201803","21~31","27,000","9","2017","장안로18번길"
"경기도 수원장안구 정자동","40-5","40","5","평산시티텔","30.87","201803","1~10","5,100","7","1997","장안로"
"경기도 수원장안구 정자동","40-5","40","5","평산시티텔","22.27","201803","21~31","3,900","6","1997","장안로"
"경기도 수원장안구 조원동","894","894","0","일호골든타워","34","201803","1~10","11,700","8","2003","경수대로"
"경기도 수원장안구 조원동","894","894","0","일호골든타워","34","201803","1~10","11,600","13","2003","경수대로"
"경기도 수원장안구 조원동","894","894","0","일호골든타워","34","201803","21~31","11,700","13","2003","경수대로"
"경기도 수원팔달구 교동","19-2","19","2","화성파크빌","59.98","201803","1~10","20,800","4","2017","향교로"
"경기도 수원팔달구 매산로1가","57-105","57","105","비젼포에버","29.89","201803","1~10","9,500","8","2003","덕영대로"
"경기도 수원팔달구 매산로1가","57-105","57","105","비젼포에버","28.08","201803","11~20","8,800","8","2003","덕영대로"
"경기도 수원팔달구 매산로1가","57-105","57","105","비젼포에버","27.36","201803","21~31","9,250","7","2003","덕영대로"
"경기도 수원팔달구 매산로1가","11-9","11","9","세진브론즈빌","32.34","201803","21~31","10,600","10","2006","덕영대로"
"경기도 수원팔달구 매산로2가","40-3","40","3","대주파크빌","55.25","201803","11~20","14,000","5","2006","향교로"
"경기도 수원팔달구 매산로2가","40-3","40","3","대주파크빌","55.4","201803","21~31","14,500","5","2006","향교로"
"경기도 수원팔달구 매산로2가","40-3","40","3","대주파크빌","55.4","201803","21~31","13,800","3","2006","향교로"
"경기도 수원팔달구 매산로2가","40-1","40","1","동인트루빌3오피스텔","27.19","201803","11~20","8,350","11","2005","매산로"
"경기도 수원팔달구 매산로2가","40-1","40","1","동인트루빌3오피스텔","27.19","201803","11~20","8,550","8","2005","매산로"
"경기도 수원팔달구 매산로2가","40-1","40","1","동인트루빌3오피스텔","27.19","201803","11~20","8,550","6","2005","매산로"
"경기도 수원팔달구 매산로3가","32-1","32","1","KCC파크타운","38.96","201803","21~31","11,500","9","2005","매산로"
"경기도 수원팔달구 우만동","92-1","92","1","블루하우스","35.72","201803","21~31","7,600","6","2003","중부대로223번길"
"경기도 수원팔달구 우만동","26-25","26","25","트레보","34.21","201803","11~20","10,000","11","2004","권광로"
"경기도 수원팔달구 인계동","1019-6","1019","6","ELYSIA","29.71","201803","1~10","15,498","5","2018","경수대로466번길"
"경기도 수원팔달구 인계동","1019-6","1019","6","ELYSIA","29.71","201803","1~10","15,498","5","2018","경수대로466번길"
"경기도 수원팔달구 인계동","754-17","754","17","다림베스트빌","84.85","201803","1~10","20,000","8","2008","수원천로210번길"
"경기도 수원팔달구 인계동","1131-1","1131","1","마이홈 오피스텔","60.06","201803","1~10","15,500","7","2004","효원로292번길"
"경기도 수원팔달구 인계동","1131-1","1131","1","마이홈 오피스텔","30.03","201803","1~10","9,600","13","2004","효원로292번길"
"경기도 수원팔달구 인계동","1135-1","1135","1","벨로시티","30.62","201803","21~31","8,500","14","2003","권선로"
"경기도 수원팔달구 인계동","1135-8","1135","8","삼부르네상스오피스텔","27.81","201803","1~10","8,200","11","2004","권선로"
"경기도 수원팔달구 인계동","1124-1","1124","1","수원인계자이오피스텔","82.57","201803","11~20","22,900","5","2006","권광로"
"경기도 수원팔달구 인계동","1124-1","1124","1","수원인계자이오피스텔","82.57","201803","11~20","23,000","8","2006","권광로"
"경기도 수원팔달구 인계동","939","939","0","신동아 파스텔","31.03","201803","11~20","9,200","15","2005","경수대로"
"경기도 수원팔달구 인계동","1046-13","1046","13","에스팝타워","37.5","201803","11~20","13,500","9","2005","효원로"
"경기도 수원팔달구 인계동","1036-6","1036","6","인계 오피앙 오피스텔","19.14","201803","11~20","6,000","10","2004","인계로"
"경기도 수원팔달구 인계동","1116-5","1116","5","인계동 삼환 아르누보파크","122.91","201803","21~31","35,800","16","2006","권광로196번길"
"경기도 수원팔달구 인계동","1119","1119","0","인계샤르망오피스텔","25.96","201803","1~10","10,000","11","2004","인계로166번길"
"경기도 수원팔달구 인계동","1119","1119","0","인계샤르망오피스텔","26.01","201803","21~31","9,000","6","2004","인계로166번길"
"경기도 수원팔달구 인계동","1134-9","1134","9","트윈파크비동","43.47","201803","1~10","13,000","13","2005","권선로"
"경기도 수원팔달구 인계동","1134-9","1134","9","트윈파크비동","54","201803","21~31","13,050","7","2005","권선로"
"경기도 수원팔달구 인계동","1134-4","1134","4","트윈파크에이동","19.95","201803","21~31","6,350","5","2005","효원로308번길"
"경기도 수원팔달구 인계동","1134-4","1134","4","트윈파크에이동","72.45","201803","21~31","16,500","4","2005","효원로308번길"
"경기도 수원팔달구 인계동","1016-2","1016","2","현대하이엘","36.71","201803","1~10","9,700","7","2004","경수대로"
"경기도 수원팔달구 인계동","1016-2","1016","2","현대하이엘","25.27","201803","21~31","8,000","14","2004","경수대로"
"경기도 시흥시 대야동","562-5","562","5","대야하이빌","24.5","201803","21~31","5,800","4","2000","비둘기공원로"
"경기도 시흥시 대야동","579-2","579","2","하이베라스텔","41.44","201803","11~20","9,300","3","2002","은행로"
"경기도 시흥시 정왕동","1622-1","1622","1","	시화굿모닝빌	","22.09","201803","21~31","6,250","6","2003","정왕대로"
"경기도 시흥시 정왕동","1733-1","1733","1","	화신오피스텔IVYCITY	","23.57","201803","1~10","7,700","8","2002","서촌상가4길"
"경기도 시흥시 정왕동","2164-2","2164","2","메가폴리스","25.27","201803","1~10","5,730","2","2005","협력로"
"경기도 시흥시 정왕동","2164-2","2164","2","메가폴리스","37.91","201803","11~20","9,000","4","2005","협력로"
"경기도 시흥시 정왕동","1366-14","1366","14","파인힐 오피스텔","32.19","201803","1~10","7,800","13","2003","마유로"
"경기도 시흥시 정왕동","1366-14","1366","14","파인힐 오피스텔","32.19","201803","21~31","7,600","8","2003","마유로"
"경기도 안산단원구 고잔동","530-2","530","2","거풍스카이팰리스","27.32","201803","1~10","8,680","7","2003","당곡로"
"경기도 안산단원구 고잔동","530-2","530","2","거풍스카이팰리스","25.8","201803","1~10","8,300","12","2003","당곡로"
"경기도 안산단원구 고잔동","523-6","523","6","대우마이빌","26.28","201803","1~10","7,800","14","2003","고잔로"
"경기도 안산단원구 고잔동","523-6","523","6","대우마이빌","26.28","201803","11~20","8,000","9","2003","고잔로"
"경기도 안산단원구 고잔동","523-6","523","6","대우마이빌","26.28","201803","21~31","7,700","6","2003","고잔로"
"경기도 안산단원구 고잔동","718-2","718","2","동남레이크빌","24.79","201803","11~20","10,000","8","2003","광덕1로"
"경기도 안산단원구 고잔동","718-2","718","2","동남레이크빌","22.2","201803","11~20","7,580","3","2003","광덕1로"
"경기도 안산단원구 고잔동","527-1","527","1","벨라지움오피스텔","24.94","201803","1~10","7,950","13","2003","화랑로"
"경기도 안산단원구 고잔동","527-3","527","3","아이즈빌Ⅱ 오피스텔","29.64","201803","21~31","8,500","11","2004","고잔로"
"경기도 안산단원구 고잔동","527-3","527","3","아이즈빌Ⅱ 오피스텔","29.64","201803","21~31","8,600","4","2004","고잔로"
"경기도 안산단원구 고잔동","527-3","527","3","아이즈빌Ⅱ 오피스텔","29.64","201803","21~31","8,500","4","2004","고잔로"
"경기도 안산단원구 고잔동","527-3","527","3","아이즈빌Ⅱ 오피스텔","29.64","201803","21~31","8,600","4","2004","고잔로"
"경기도 안산단원구 고잔동","527-9","527","9","중앙오피스텔","32.12","201803","1~10","4,200","9","1990","고잔로"
"경기도 안산단원구 고잔동","539-10","539","10","중앙하이츠빌","43.53","201803","21~31","13,200","26","2004","안산천서로"
"경기도 안산단원구 고잔동","539-4","539","4","휴 지오 오피스텔","23.14","201803","1~10","11,000","3","2016","고잔로"
"경기도 안산단원구 선부동","1077-15","1077","15","늘봄스위트빌2","18.66","201803","11~20","8,000","3","2003","선부광장로"
"경기도 안산단원구 신길동","1623","1623","0","모리아 오피스텔","43.14","201803","21~31","14,500","8","2013","중앙대로"
"경기도 안산단원구 신길동","1623","1623","0","모리아 오피스텔","20.58","201803","21~31","9,000","6","2013","중앙대로"
"경기도 안산단원구 신길동","1625","1625","0","위너스타워","22.91","201803","11~20","9,550","7","2015","null"
"경기도 안산단원구 초지동","744-6","744","6","스타캐슬","21.92","201803","1~10","7,800","6","2015","null"
"경기도 안산상록구 건건동","625-8","625","8","홍익리빙프라자","31.45","201803","11~20","2,950","3","1995","건건로"
"경기도 안산상록구 본오동","877-5","877","5","우남센스빌","17.5","201803","1~10","3,600","3","2003","상록수로"
"경기도 안산상록구 본오동","877-5","877","5","우남센스빌","25.74","201803","1~10","5,500","5","2003","상록수로"
"경기도 안산상록구 월피동","508-3","508","3","베스코아트빌","26.91","201803","1~10","4,000","3","2003","광덕산안길"
"경기도 안산상록구 월피동","508-3","508","3","베스코아트빌","32.76","201803","1~10","5,600","3","2003","광덕산안길"
"경기도 안산상록구 월피동","508-3","508","3","베스코아트빌","26.91","201803","11~20","4,600","10","2003","광덕산안길"
"경기도 안산상록구 월피동","508-3","508","3","베스코아트빌","32.76","201803","11~20","5,450","6","2003","광덕산안길"
"경기도 안산상록구 월피동","508-3","508","3","베스코아트빌","52.26","201803","11~20","6,800","12","2003","광덕산안길"
"경기도 안산상록구 월피동","508-3","508","3","베스코아트빌","32.76","201803","11~20","5,600","9","2003","광덕산안길"
"경기도 안산상록구 월피동","508-3","508","3","베스코아트빌","32.76","201803","11~20","5,600","10","2003","광덕산안길"
"경기도 안성시 공도읍 마정리","100-31","100","31","	(100-31)	","25.92","201803","11~20","1,600","2","2000","장미길"
"경기도 안성시 공도읍 마정리","100-31","100","31","	(100-31)	","25.92","201803","21~31","1,750","5","2000","장미길"
"경기도 안성시 공도읍 마정리","100-31","100","31","	(100-31)	","25.92","201803","21~31","1,740","4","2000","장미길"
"경기도 안성시 공도읍 만정리","785-11","785","11","엠씨티40","73.76","201803","11~20","16,900","3","2015","송원길"
"경기도 안양동안구 관양동","1488-35","1488","35","인덕원 골드프라자","48.45","201803","1~10","14,300","10","1981","흥안대로"
"경기도 안양동안구 관양동","1599-1","1599","1","평촌 샤르망-2 오피스텔","83.57","201803","11~20","30,000","11","2008","시민대로"
"경기도 안양동안구 관양동","1599-1","1599","1","평촌 샤르망-2 오피스텔","83.57","201803","11~20","29,500","10","2008","시민대로"
"경기도 안양동안구 관양동","1608-2","1608","2","평촌I-PARK","63.69","201803","11~20","31,800","17","2003","부림로"
"경기도 안양동안구 관양동","1596","1596","0","평촌그라테아II","43.5","201803","1~10","19,200","16","2004","시민대로"
"경기도 안양동안구 관양동","1588-6","1588","6","평촌라츠오피스텔","75.57","201803","11~20","23,000","9","2005","부림로"
"경기도 안양동안구 관양동","1591","1591","0","평촌아크로타워","66.57","201803","11~20","30,900","25","2007","시민대로"
"경기도 안양동안구 관양동","1591","1591","0","평촌아크로타워","66.57","201803","11~20","31,500","32","2007","시민대로"
"경기도 안양동안구 관양동","1591","1591","0","평촌아크로타워","66.57","201803","11~20","33,000","21","2007","시민대로"
"경기도 안양동안구 관양동","1591","1591","0","평촌아크로타워","34.39","201803","21~31","23,000","13","2007","시민대로"
"경기도 안양동안구 관양동","1591","1591","0","평촌아크로타워","66.57","201803","21~31","32,800","14","2007","시민대로"
"경기도 안양동안구 관양동","1591","1591","0","평촌아크로타워","66.57","201803","21~31","31,800","31","2007","시민대로"
"경기도 안양동안구 관양동","1594","1594","0","평촌아크로팰리스","47.77","201803","21~31","16,500","8","2004","시민대로"
"경기도 안양동안구 관양동","1594-1","1594","1","효성인텔리안","49.83","201803","1~10","22,900","12","2005","시민대로"
"경기도 안양동안구 관양동","1594-1","1594","1","효성인텔리안","32.43","201803","11~20","16,500","10","2005","시민대로"
"경기도 안양동안구 비산동","1167","1167","0","대광로제비앙","30.04","201803","21~31","8,020","2","2017","null"
"경기도 안양동안구 비산동","1115","1115","0","신안메트로칸","42.68","201803","1~10","18,900","8","2005","평촌대로"
"경기도 안양동안구 비산동","1115","1115","0","신안메트로칸","42.68","201803","1~10","19,000","10","2005","평촌대로"
"경기도 안양동안구 비산동","1115","1115","0","신안메트로칸","42.68","201803","1~10","19,000","9","2005","평촌대로"
"경기도 안양동안구 비산동","1115","1115","0","신안메트로칸","40.16","201803","11~20","18,800","14","2005","평촌대로"
"경기도 안양동안구 비산동","1115","1115","0","신안메트로칸","40.16","201803","21~31","18,800","20","2005","평촌대로"
"경기도 안양동안구 비산동","1115","1115","0","신안메트로칸","40.16","201803","21~31","18,700","14","2005","평촌대로"
"경기도 안양동안구 호계동","1048-3","1048","3","한솔센트럴파크 I","40.28","201803","1~10","18,400","13","2004","평촌대로"
"경기도 안양만안구 안양동","548-4","548","4","도정오피스텔","41.44","201803","1~10","9,000","13","1992","안양로"
"경기도 안양만안구 안양동","861-32","861","32","마인빌","25.07","201803","1~10","9,300","4","2005","만안로"
"경기도 안양만안구 안양동","861-32","861","32","마인빌","50.62","201803","11~20","14,800","10","2005","만안로"
"경기도 안양만안구 안양동","627-64","627","64","세르누비앙3차","56.11","201803","1~10","17,000","2","2015","null"
"경기도 안양만안구 안양동","622-342","622","342","어반휴플러스","66.23","201803","21~31","25,700","15","2018","만안로"
"경기도 안양만안구 안양동","435-1","435","1","프리빌 오피스텔","36.96","201803","11~20","8,500","10","2000","만안로"
"경기도 안양만안구 안양동","435-1","435","1","프리빌 오피스텔","36.96","201803","21~31","8,350","8","2000","만안로"
"경기도 안양만안구 안양동","390-16","390","16","하이트캐슬아파트","63.67","201803","11~20","22,800","3","null","안양로214번길"
"경기도 양주시 광적면 석우리","711-3","711","3","1동","62.27","201803","11~20","10,800","3","null","삼일로29번길"
"경기도 양주시 광적면 석우리","711-3","711","3","1동","78.37","201803","11~20","14,000","3","null","삼일로29번길"
"경기도 양주시 덕계동","693-12","693","12","이공하이빌3,4동","84.56","201803","1~10","19,000","7","null","평화로1413번길"
"경기도 양평군 용문면 다문리","785-4","785","4","골든타워","76.59","201803","11~20","19,000","5","2017","용문로"
"경기도 오산시 원동","374-4","374","4","비전탑","30.42","201803","1~10","7,250","7","2004","경기대로"
"경기도 오산시 원동","560-17","560","17","월드타워팰리스","64.3","201803","1~10","23,000","7","null","밀머리로"
"경기도 오산시 원동","560-17","560","17","월드타워팰리스","61.85","201803","21~31","23,000","10","null","밀머리로"
"경기도 오산시 원동","347-8","347","8","퍼스트랜드","19.04","201803","21~31","5,900","7","2012","오산로160번길"
"경기도 용인기흥구 구갈동","581-1","581","1","강남앤플러스","15.34","201803","1~10","3,200","5","2007","강남로"
"경기도 용인기흥구 구갈동","581-1","581","1","강남앤플러스","11.03","201803","1~10","3,100","5","2007","강남로"
"경기도 용인기흥구 보정동","1266-5","1266","5","로얄캠퍼빌","37.66","201803","1~10","15,100","7","2008","죽현로"
"경기도 용인기흥구 서천동","283","283","0","희망의도시","13.62","201803","21~31","6,200","6","2013","서그내로"
"경기도 용인기흥구 신갈동","14-17","14","17","	(14-17)	","30.12","201803","11~20","4,500","3","1997","신갈로124번길"
"경기도 용인기흥구 중동","1043-3","1043","3","SI오피스텔","18.15","201803","11~20","12,000","6","2017","동백중앙로"
"경기도 용인기흥구 중동","1043-3","1043","3","SI오피스텔","18.15","201803","11~20","12,000","6","2017","동백중앙로"
"경기도 용인기흥구 중동","845-7","845","7","파크리움","26.22","201803","21~31","8,200","8","2013","동백3로11번길"
"경기도 용인수지구 동천동","899","899","0","분당 수지 유타워","23.68","201803","1~10","17,600","18","null","null"
"경기도 용인수지구 동천동","899","899","0","분당 수지 유타워","23.68","201803","11~20","16,500","12","null","null"
"경기도 용인수지구 동천동","899","899","0","분당 수지 유타워","23.68","201803","11~20","17,800","25","null","null"
"경기도 용인수지구 동천동","899","899","0","분당 수지 유타워","23.68","201803","11~20","17,800","18","null","null"
"경기도 용인수지구 동천동","899","899","0","분당 수지 유타워","23.68","201803","11~20","16,500","12","null","null"
"경기도 용인수지구 동천동","899","899","0","분당 수지 유타워","24.96","201803","11~20","17,900","11","null","null"
"경기도 용인수지구 동천동","899","899","0","분당 수지 유타워","24.96","201803","11~20","17,700","12","null","null"
"경기도 용인수지구 동천동","899","899","0","분당 수지 유타워","23.68","201803","21~31","17,800","19","null","null"
"경기도 용인수지구 동천동","899","899","0","분당 수지 유타워","23.55","201803","21~31","16,800","9","null","null"
"경기도 용인수지구 동천동","899","899","0","분당 수지 유타워","24.96","201803","21~31","17,400","6","null","null"
"경기도 용인수지구 상현동","1116-1","1116","1","광교푸르지오시티1단지","33.33","201803","1~10","66,000","1","2013","광교중앙로295번길"
"경기도 용인수지구 상현동","1132-1","1132","1","광교푸르지오시티2단지","26.5","201803","21~31","12,400","8","2013","광교중앙로296번길"
"경기도 용인수지구 상현동","1133","1133","0","엘리치안","30.54","201803","1~10","15,000","8","2012","광교중앙로"
"경기도 용인수지구 죽전동","1342-3","1342","3","단대타워","18.24","201803","21~31","11,900","3","2012","죽전로"
"경기도 용인수지구 풍덕천동","1195","1195","0","수지 푸르지오 월드마크","43.81","201803","11~20","18,200","4","2013","포은대로"
"경기도 용인처인구 김량장동","328-7","328","7","대명리치","59.96","201803","1~10","16,900","7","null","금령로12번길"
"경기도 용인처인구 김량장동","254-158","254","158","용인유메이드","19.1","201803","1~10","9,800","9","2017","금령로"
"경기도 용인처인구 양지면 양지리","581-6","581","6","(581-6)","36.95","201803","1~10","11,300","3","2016","양대로5번길"
"경기도 용인처인구 양지면 양지리","581-6","581","6","(581-6)","58.69","201803","11~20","16,700","5","2016","양대로5번길"
"경기도 의왕시 내손동","739-4","739","4","	(739-4)	","28.32","201803","11~20","10,900","14","2004","계원대학로"
"경기도 의왕시 내손동","755-2","755","2","	미원파크빌(201동)	","24.37","201803","11~20","9,000","13","2003","계원대학로"
"경기도 의왕시 내손동","739","739","0","뮤즈빌","48.78","201803","11~20","11,800","3","2003","계원대학로"
"경기도 의왕시 포일동","662","662","0","파레사타워","23.19","201803","1~10","13,950","6","2013","포일세거리로"
"경기도 의정부시 가능동","686-2","686","2","센텀파크빌","68.33","201803","11~20","19,500","7","null","null"
"경기도 의정부시 의정부동","165-2","165","2","(165-2)","52.99","201803","11~20","19,500","13","2018","평화로483번길"
"경기도 의정부시 의정부동","234-12","234","12","J리치빌","39.88","201803","1~10","13,000","7","2015","가능로159번길"
"경기도 의정부시 의정부동","496-3","496","3","동양레쉬빌II","22.38","201803","21~31","8,200","5","2005","신흥로240번길"
"경기도 의정부시 의정부동","541-2","541","2","삼익리베리움","65.85","201803","11~20","22,500","7","2017","범골로"
"경기도 의정부시 의정부동","541-2","541","2","삼익리베리움","65.85","201803","11~20","22,500","8","2017","범골로"
"경기도 의정부시 의정부동","541-2","541","2","삼익리베리움","65.85","201803","21~31","22,500","6","2017","범골로"
"경기도 의정부시 의정부동","407-30","407","30","정은리치빌","53.65","201803","1~10","15,000","5","2014","가능로86번길"
"경기도 의정부시 의정부동","135-3","135","3","주건축물제1동(135-3)","77.9","201803","1~10","16,300","3","2010","시민로132번길"
"경기도 의정부시 의정부동","362-15","362","15","해성아트빌","70.09","201803","11~20","28,300","7","2018","시민로156번길"
"경기도 이천시 관고동","3-23","3","23","VIP 오피스텔","28.08","201803","21~31","4,900","7","2003","향교로18번길"
"경기도 이천시 창전동","470-11","470","11","네오빌 오피스텔","21.24","201803","1~10","4,100","4","2003","중리천로113번길"
"경기도 이천시 창전동","470-11","470","11","네오빌 오피스텔","22.42","201803","1~10","4,300","4","2003","중리천로113번길"
"경기도 파주시 문산읍 선유리","779-11","779","11","정원 엘피스타워","75.1","201803","21~31","26,500","7","2018","사임당로"
"경기도 파주시 문산읍 선유리","779-11","779","11","정원 엘피스타워","75.1","201803","21~31","26,500","8","2018","사임당로"
"경기도 파주시 문산읍 선유리","779-11","779","11","정원 엘피스타워","75.1","201803","21~31","26,500","3","2018","사임당로"
"경기도 파주시 문산읍 선유리","779-11","779","11","정원 엘피스타워","73.95","201803","21~31","26,400","6","2018","사임당로"
"경기도 파주시 문산읍 선유리","779-11","779","11","정원 엘피스타워","73.95","201803","21~31","26,400","5","2018","사임당로"
"경기도 파주시 문산읍 선유리","779-11","779","11","정원 엘피스타워","73.95","201803","21~31","26,400","3","2018","사임당로"
"경기도 파주시 문산읍 선유리","779-11","779","11","정원 엘피스타워","73.95","201803","21~31","26,400","8","2018","사임당로"
"경기도 파주시 문산읍 선유리","779-11","779","11","정원 엘피스타워","73.95","201803","21~31","26,400","7","2018","사임당로"
"경기도 파주시 문산읍 선유리","779-11","779","11","정원 엘피스타워","72.82","201803","21~31","26,200","10","2018","사임당로"
"경기도 파주시 문산읍 선유리","779-11","779","11","정원 엘피스타워","72.82","201803","21~31","26,200","8","2018","사임당로"
"경기도 평택시 신장동","304-14","304","14","아리스타팰리스Ⅱ","74.49","201803","11~20","29,379","8","2018","쇼핑로"
"경기도 평택시 신장동","304-14","304","14","아리스타팰리스Ⅱ","78.2","201803","11~20","30,572","10","2018","쇼핑로"
"경기도 평택시 신장동","690-97","690","97","오딧세이이글 오피스텔","60.88","201803","11~20","25,500","2","2018","국제로"
"경기도 평택시 신장동","690-97","690","97","오딧세이이글 오피스텔","30.43","201803","11~20","12,820","9","2018","국제로"
"경기도 평택시 신장동","690-97","690","97","오딧세이이글 오피스텔","30.43","201803","11~20","12,820","5","2018","국제로"
"경기도 평택시 신장동","690-97","690","97","오딧세이이글 오피스텔","64.19","201803","11~20","26,600","2","2018","국제로"
"경기도 평택시 신장동","690-97","690","97","오딧세이이글 오피스텔","30.43","201803","11~20","12,820","4","2018","국제로"
"경기도 평택시 안중읍 안중리","277","277","0","골든쉐르빌","84.58","201803","11~20","19,000","5","null","안중로117번길"
"경기도 평택시 지산동","843-23","843","23","(843-23)","16.74","201803","11~20","3,600","4","2005","송탄2로65번길"
"경기도 평택시 지산동","843-23","843","23","(843-23)","19.13","201803","11~20","3,650","4","2005","송탄2로65번길"
"경기도 평택시 지산동","843-23","843","23","(843-23)","19.85","201803","11~20","3,750","3","2005","송탄2로65번길"
"경기도 평택시 지산동","843-23","843","23","(843-23)","19.85","201803","11~20","3,730","5","2005","송탄2로65번길"
"경기도 평택시 지산동","843-23","843","23","(843-23)","19.13","201803","21~31","3,700","5","2005","송탄2로65번길"
"경기도 평택시 지산동","826","826","0","파인힐오피스텔","21.5","201803","21~31","3,300","2","2002","지산로12번길"
