"□ 신고취소, 해제, 변경 등 신고정보의 실시간 반영으로 시간대별 제공되는 정보의 내용이 상이할 수 있으니 이용시 참고하시기 바랍니다."
"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으며, 참고용으로만 활용하시기 바랍니다."
"□ 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항이 있을시 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"일자 : 20180301 ~ 20180331"
"실거래구분 : 오피스텔(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"서울특별시 영등포구 당산동4가","1-2","1","2","코오롱 스타폴리스","40.28","201803","21~31","24,500","5","2005","영신로"
"서울특별시 영등포구 당산동4가","1-2","1","2","코오롱 스타폴리스","40.28","201803","21~31","24,200","6","2005","영신로"
"서울특별시 영등포구 당산동5가","9-2","9","2","당산 삼성쉐르빌","25.09","201803","1~10","22,000","19","2013","당산로45길"
"서울특별시 영등포구 당산동5가","9-2","9","2","당산 삼성쉐르빌","25.09","201803","21~31","22,500","10","2013","당산로45길"
"서울특별시 영등포구 당산동5가","9-2","9","2","당산 삼성쉐르빌","28.4","201803","21~31","23,500","8","2013","당산로45길"
"서울특별시 영등포구 당산동5가","9-2","9","2","당산 삼성쉐르빌","25.09","201803","21~31","20,500","15","2013","당산로45길"
"서울특별시 영등포구 당산동5가","9-3","9","3","당산역해링턴타워","26.56","201803","1~10","24,000","14","2015","null"
"서울특별시 영등포구 당산동5가","9-3","9","3","당산역해링턴타워","23.92","201803","1~10","22,700","7","2015","null"
"서울특별시 영등포구 당산동5가","9-3","9","3","당산역해링턴타워","23.92","201803","11~20","23,000","11","2015","null"
"서울특별시 영등포구 당산동5가","9-3","9","3","당산역해링턴타워","28.74","201803","11~20","25,500","18","2015","null"
"서울특별시 영등포구 당산동5가","9-3","9","3","당산역해링턴타워","23.59","201803","21~31","23,000","13","2015","null"
"서울특별시 영등포구 당산동6가","306-1","306","1","그린빌","29.32","201803","11~20","15,500","10","2002","당산로"
"서울특별시 영등포구 도림동","265-8","265","8","	도림동 하나 아파텔(2차)	","30.87","201803","1~10","17,500","2","2003","도영로"
"서울특별시 영등포구 도림동","265-1","265","1","	도림동 하나아파텔(1차)	","45.36","201803","11~20","22,000","12","2003","도영로"
"서울특별시 영등포구 도림동","265-1","265","1","	도림동 하나아파텔(1차)	","30.24","201803","21~31","17,600","10","2003","도영로"
"서울특별시 영등포구 도림동","819","819","0","대우미래사랑","29.57","201803","11~20","14,800","18","2004","도영로"
"서울특별시 영등포구 도림동","819","819","0","대우미래사랑","29.38","201803","11~20","14,500","2","2004","도영로"
"서울특별시 영등포구 도림동","819","819","0","대우미래사랑","29.38","201803","21~31","14,900","16","2004","도영로"
"서울특별시 영등포구 도림동","819","819","0","대우미래사랑","29.57","201803","21~31","15,000","4","2004","도영로"
"서울특별시 영등포구 도림동","820","820","0","쌍용플래티넘시티1단지","62.88","201803","1~10","31,600","4","2006","도영로7길"
"서울특별시 영등포구 도림동","820","820","0","쌍용플래티넘시티1단지","86.54","201803","11~20","43,000","11","2006","도영로7길"
"서울특별시 영등포구 도림동","820","820","0","쌍용플래티넘시티1단지","87.22","201803","21~31","37,300","5","2006","도영로7길"
"서울특별시 영등포구 도림동","820","820","0","쌍용플래티넘시티1단지","62.88","201803","21~31","33,000","15","2006","도영로7길"
"서울특별시 영등포구 문래동3가","83-3","83","3","문래동대동오피스텔","30.11","201803","11~20","10,500","8","1998","문래로"
"서울특별시 영등포구 문래동3가","83-3","83","3","문래동대동오피스텔","30.11","201803","11~20","13,100","5","1998","문래로"
"서울특별시 영등포구 문래동3가","83-3","83","3","문래동대동오피스텔","30.02","201803","21~31","8,500","6","1998","문래로"
"서울특별시 영등포구 문래동3가","83-3","83","3","문래동대동오피스텔","30.79","201803","21~31","8,500","4","1998","문래로"
"서울특별시 영등포구 문래동3가","83-3","83","3","문래동대동오피스텔","30.79","201803","21~31","8,500","7","1998","문래로"
"서울특별시 영등포구 문래동3가","55-4","55","4","문래동메가트리움","99.53","201803","1~10","58,000","8","2004","문래로26길"
"서울특별시 영등포구 문래동3가","55-4","55","4","문래동메가트리움","99.44","201803","21~31","59,700","8","2004","문래로26길"
"서울특별시 영등포구 문래동3가","77-10","77","10","문래역 이안","96.68","201803","1~10","52,000","8","2004","문래로20길"
"서울특별시 영등포구 문래동3가","77-10","77","10","문래역 이안","64.48","201803","21~31","32,950","6","2004","문래로20길"
"서울특별시 영등포구 문래동5가","23-4","23","4","명지 페르마타","25.93","201803","11~20","10,000","2","2004","선유서로"
"서울특별시 영등포구 문래동6가","26","26","0","문래동 대우 이안","56.1","201803","11~20","30,200","10","2004","문래로"
"서울특별시 영등포구 문래동6가","26","26","0","문래동 대우 이안","56.1","201803","21~31","29,700","6","2004","문래로"
"서울특별시 영등포구 문래동6가","1-1","1","1","문래동 현대홈시티1","73.27","201803","1~10","34,850","4","2004","선유로11길"
"서울특별시 영등포구 문래동6가","2-2","2","2","문래동 현대홈시티2","57.06","201803","11~20","32,850","8","2004","선유로13길"
"서울특별시 영등포구 문래동6가","8","8","0","문래임광그대가","85.26","201803","1~10","41,600","10","2005","선유로"
"서울특별시 영등포구 문래동6가","16-2","16","2","문래파라곤 101동","84.65","201803","1~10","42,000","10","2005","선유로11길"
"서울특별시 영등포구 문래동6가","16-2","16","2","문래파라곤 101동","84.34","201803","21~31","40,700","11","2005","선유로11길"
"서울특별시 영등포구 문래동6가","16","16","0","문래파라곤 201동","84.65","201803","1~10","37,000","7","2005","선유로13길"
"서울특별시 영등포구 문래동6가","16","16","0","문래파라곤 201동","84.65","201803","21~31","40,000","10","2005","선유로13길"
"서울특별시 영등포구 문래동6가","29","29","0","신일아르디세","78.98","201803","1~10","34,000","9","2005","선유로17길"
"서울특별시 영등포구 신길동","22-5","22","5","대우 디오빌 골든뷰 오피스텔","28.29","201803","21~31","16,980","6","2004","영등포로57길"
"서울특별시 영등포구 신길동","59-2","59","2","엔-씨티오피스텔","27.72","201803","21~31","13,000","6","2000","영등포로"
"서울특별시 영등포구 양평동2가","43-14","43","14","CO-OP Residence/오목교","26.38","201803","11~20","13,000","14","2004","영등포로3길"
"서울특별시 영등포구 양평동2가","43-14","43","14","CO-OP Residence/오목교","16.98","201803","11~20","8,500","14","2004","영등포로3길"
"서울특별시 영등포구 양평동2가","43-14","43","14","CO-OP Residence/오목교","26.38","201803","21~31","12,600","7","2004","영등포로3길"
"서울특별시 영등포구 양평동2가","43-14","43","14","CO-OP Residence/오목교","26.38","201803","21~31","12,600","11","2004","영등포로3길"
"서울특별시 영등포구 양평동2가","22-1","22","1","스카이시티","18.18","201803","11~20","12,100","5","2014","영등포로"
"서울특별시 영등포구 양평동2가","22-1","22","1","스카이시티","18.18","201803","21~31","12,075","6","2014","영등포로"
"서울특별시 영등포구 양평동2가","22-1","22","1","스카이시티","18.18","201803","21~31","12,850","8","2014","영등포로"
"서울특별시 영등포구 양평동2가","1-1","1","1","신동아하이팰리스","72.13","201803","1~10","33,500","11","2005","선유서로"
"서울특별시 영등포구 양평동2가","1-1","1","1","신동아하이팰리스","72.13","201803","21~31","34,400","7","2005","선유서로"
"서울특별시 영등포구 양평동2가","1-2","1","2","양평동월드메르디앙오피스텔","79.75","201803","11~20","35,000","14","2005","선유서로"
"서울특별시 영등포구 양평동3가","53","53","0","양평동 대우이안1","82.02","201803","11~20","42,000","5","2005","선유로33길"
"서울특별시 영등포구 양평동3가","54","54","0","양평동 대우이안2","94.79","201803","11~20","41,500","5","2005","선유로33길"
"서울특별시 영등포구 양평동3가","17-1","17","1","양평동 우림보보카운티 오피스텔","16.25","201803","1~10","9,500","9","2003","양산로7길"
"서울특별시 영등포구 양평동3가","17-1","17","1","양평동 우림보보카운티 오피스텔","25.42","201803","21~31","13,200","4","2003","양산로7길"
"서울특별시 영등포구 양평동3가","34","34","0","양평역 대우미래사랑","77.37","201803","1~10","41,800","9","2004","선유서로"
"서울특별시 영등포구 양평동4가","23-7","23","7","	(23-7)	","25.2","201803","11~20","15,000","6","2012","선유로47길"
"서울특별시 영등포구 양평동4가","32-8","32","8","그랑드빌","38.2","201803","1~10","16,500","2","2003","선유로"
"서울특별시 영등포구 양평동4가","281","281","0","르네상스 한강 오피스텔","37.66","201803","21~31","25,500","8","2004","양평로12가길"
"서울특별시 영등포구 양평동4가","31-3","31","3","설록디아망 타워","65.06","201803","1~10","34,500","14","2005","선유로"
"서울특별시 영등포구 양평동4가","31-3","31","3","설록디아망 타워","65.06","201803","11~20","34,000","8","2005","선유로"
"서울특별시 영등포구 여의도동","61-3","61","3","	(61-3)	","29.3","201803","11~20","13,400","6","1991","63로"
"서울특별시 영등포구 여의도동","61-3","61","3","	(61-3)	","62.43","201803","21~31","25,000","3","1991","63로"
"서울특별시 영등포구 여의도동","13-22","13","22","KCC파크타운","26.98","201803","11~20","15,000","10","2005","국회대로72길"
"서울특별시 영등포구 여의도동","26","26","0","S-TRENUE","105.12","201803","1~10","88,000","20","2009","국제금융로2길"
"서울특별시 영등포구 여의도동","26","26","0","S-TRENUE","104","201803","1~10","89,000","5","2009","국제금융로2길"
"서울특별시 영등포구 여의도동","26","26","0","S-TRENUE","108.88","201803","21~31","80,000","10","2009","국제금융로2길"
"서울특별시 영등포구 여의도동","17-9","17","9","더하우스 소호 여의도 오피스텔","26.87","201803","11~20","34,300","13","2017","null"
"서울특별시 영등포구 여의도동","13-21","13","21","맨하탄21리빙텔","41.58","201803","11~20","14,200","4","2001","국회대로74길"
"서울특별시 영등포구 여의도동","13-21","13","21","맨하탄21리빙텔","36.54","201803","11~20","12,800","10","2001","국회대로74길"
"서울특별시 영등포구 여의도동","14-21","14","21","엘지여의도에클라트","38.01","201803","1~10","19,800","13","2003","국회대로"
"서울특별시 영등포구 여의도동","14-21","14","21","엘지여의도에클라트","39.12","201803","1~10","25,250","12","2003","국회대로"
"서울특별시 영등포구 여의도동","14-21","14","21","엘지여의도에클라트","36.53","201803","1~10","18,800","13","2003","국회대로"
"서울특별시 영등포구 여의도동","14-21","14","21","엘지여의도에클라트","52.53","201803","11~20","33,000","10","2003","국회대로"
"서울특별시 영등포구 여의도동","14-21","14","21","엘지여의도에클라트","38.01","201803","11~20","21,100","9","2003","국회대로"
"서울특별시 영등포구 여의도동","14-21","14","21","엘지여의도에클라트","38.01","201803","21~31","20,500","7","2003","국회대로"
"서울특별시 영등포구 여의도동","14-21","14","21","엘지여의도에클라트","36.53","201803","21~31","19,300","11","2003","국회대로"
"서울특별시 영등포구 여의도동","14-21","14","21","엘지여의도에클라트","36.53","201803","21~31","19,300","11","2003","국회대로"
"서울특별시 영등포구 여의도동","15-14","15","14","여의도 프리베로 오피스텔","27.92","201803","1~10","14,800","4","2004","국회대로66길"
"서울특별시 영등포구 여의도동","61","61","0","여의도금호리첸시아","34.94","201803","1~10","21,900","7","2003","여의동로"
"서울특별시 영등포구 여의도동","61","61","0","여의도금호리첸시아","35.9","201803","21~31","20,800","4","2003","여의동로"
"서울특별시 영등포구 여의도동","28-3","28","3","여의도파크센터","114.97","201803","1~10","86,000","4","2007","여의대로"
"서울특별시 영등포구 여의도동","28-3","28","3","여의도파크센터","128.06","201803","1~10","117,000","29","2007","여의대로"
"서울특별시 영등포구 여의도동","11-11","11","11","한서리버파크","43.19","201803","1~10","10,900","13","1991","여의서로"
"서울특별시 영등포구 여의도동","11-11","11","11","한서리버파크","32.89","201803","21~31","14,000","7","1991","여의서로"
"서울특별시 영등포구 영등포동2가","94-119","94","119","	(94-119)	","25.74","201803","1~10","5,700","6","1992","버드나루로"
"서울특별시 영등포구 영등포동2가","94-119","94","119","	(94-119)	","27.67","201803","21~31","8,300","6","1992","버드나루로"
"서울특별시 영등포구 영등포동2가","28-153","28","153","오스본 오피스텔","23.52","201803","11~20","9,000","2","2005","국회대로54길"
"서울특별시 영등포구 영등포동4가","443","443","0","영등포 센트럴 푸르지오 시티","29.46","201803","21~31","22,000","13","2013","문래로"
"서울특별시 영등포구 영등포동6가","3-2","3","2","양우화인텔","29.06","201803","21~31","9,500","7","1999","영등포로35길"
"서울특별시 영등포구 영등포동7가","29-126","29","126","포레비떼","26.54","201803","1~10","11,364","7","2003","국회대로54길"
"서울특별시 영등포구 영등포동7가","29-126","29","126","포레비떼","26.54","201803","11~20","12,400","6","2003","국회대로54길"
"서울특별시 용산구 갈월동","101-49","101","49","갈월동 에이트리움","30.97","201803","21~31","21,500","11","2004","한강대로"
"서울특별시 용산구 문배동","40-19","40","19","삼라마이다스빌","38.63","201803","1~10","24,000","6","2004","백범로90라길"
"서울특별시 용산구 문배동","24-6","24","6","용산씨제이나인파크","70.92","201803","11~20","49,850","6","2007","백범로90다길"
"서울특별시 용산구 문배동","24-21","24","21","용산아크로타워","51.45","201803","11~20","44,500","5","2007","백범로90길"
"서울특별시 용산구 문배동","24-21","24","21","용산아크로타워","35.6","201803","21~31","27,000","2","2007","백범로90길"
"서울특별시 용산구 문배동","24-4","24","4","용산큐브","17.46","201803","1~10","18,200","13","2013","백범로90길"
"서울특별시 용산구 문배동","24-4","24","4","용산큐브","17.46","201803","1~10","19,300","8","2013","백범로90길"
"서울특별시 용산구 문배동","24-4","24","4","용산큐브","17.46","201803","11~20","17,600","6","2013","백범로90길"
"서울특별시 용산구 문배동","3-3","3","3","이안용산프리미어","84.51","201803","1~10","53,000","2","2007","청파로"
"서울특별시 용산구 문배동","3-3","3","3","이안용산프리미어","24.78","201803","11~20","18,900","4","2007","청파로"
"서울특별시 용산구 문배동","3-3","3","3","이안용산프리미어","39.3","201803","11~20","27,500","7","2007","청파로"
"서울특별시 용산구 서계동","219-17","219","17","서울역풍림아이원플러스","28.79","201803","1~10","23,000","4","2004","만리재로"
"서울특별시 용산구 서계동","219-17","219","17","서울역풍림아이원플러스","27.95","201803","11~20","24,900","3","2004","만리재로"
"서울특별시 용산구 원효로1가","112-4","112","4","디아뜨 센트럴","25.19","201803","11~20","16,400","3","2004","원효로"
"서울특별시 용산구 원효로1가","112-4","112","4","디아뜨 센트럴","25.5","201803","21~31","16,000","4","2004","원효로"
"서울특별시 용산구 원효로1가","112-4","112","4","디아뜨 센트럴","37.17","201803","21~31","19,000","5","2004","원효로"
"서울특별시 용산구 원효로1가","112-4","112","4","디아뜨 센트럴","37.17","201803","21~31","20,000","6","2004","원효로"
"서울특별시 용산구 한강로1가","64","64","0","대우 월드마크 용산","79.65","201803","11~20","68,500","16","2007","한강대로"
"서울특별시 용산구 한강로1가","50-1","50","1","용산파크자이","32.1","201803","1~10","29,000","33","2005","한강대로"
"서울특별시 용산구 한강로1가","50-1","50","1","용산파크자이","52.84","201803","1~10","39,000","8","2005","한강대로"
"서울특별시 용산구 한강로1가","50-1","50","1","용산파크자이","42.39","201803","1~10","33,000","3","2005","한강대로"
"서울특별시 용산구 한강로1가","50-1","50","1","용산파크자이","42.39","201803","11~20","34,900","25","2005","한강대로"
"서울특별시 용산구 한강로1가","50-1","50","1","용산파크자이","42.39","201803","11~20","38,000","32","2005","한강대로"
"서울특별시 용산구 한강로1가","50-1","50","1","용산파크자이","33.6","201803","21~31","30,500","22","2005","한강대로"
"서울특별시 용산구 한강로1가","50-1","50","1","용산파크자이","52.55","201803","21~31","40,500","12","2005","한강대로"
"서울특별시 용산구 한강로2가","312-4","312","4","대우디오빌한강로오피스텔","33.95","201803","1~10","26,200","4","2004","한강대로"
"서울특별시 용산구 한강로2가","312-4","312","4","대우디오빌한강로오피스텔","23.85","201803","1~10","19,500","17","2004","한강대로"
"서울특별시 용산구 한강로2가","312-4","312","4","대우디오빌한강로오피스텔","30.64","201803","11~20","22,300","4","2004","한강대로"
"서울특별시 용산구 한강로2가","312-4","312","4","대우디오빌한강로오피스텔","33.95","201803","21~31","25,000","9","2004","한강대로"
"서울특별시 용산구 한강로2가","419","419","0","아스테리움 용산","49.98","201803","1~10","65,000","29","2012","한강대로30길"
"서울특별시 용산구 한강로2가","419","419","0","아스테리움 용산","49.66","201803","1~10","48,000","12","2012","한강대로30길"
"서울특별시 용산구 한강로2가","419","419","0","아스테리움 용산","49.66","201803","1~10","62,500","15","2012","한강대로30길"
"서울특별시 용산구 한강로2가","419","419","0","아스테리움 용산","49.66","201803","1~10","47,800","24","2012","한강대로30길"
"서울특별시 용산구 한강로2가","419","419","0","아스테리움 용산","49.66","201803","1~10","50,000","28","2012","한강대로30길"
"서울특별시 용산구 한강로2가","419","419","0","아스테리움 용산","49.98","201803","11~20","54,800","17","2012","한강대로30길"
"서울특별시 용산구 한강로2가","419","419","0","아스테리움 용산","49.66","201803","21~31","49,500","32","2012","한강대로30길"
"서울특별시 용산구 한강로2가","2-37","2","37","용산 토투벨리","37.85","201803","21~31","24,300","13","2006","새창로"
"서울특별시 용산구 한강로2가","420","420","0","용산푸르지오써밋","26.7","201803","11~20","38,000","35","2017","null"
"서울특별시 용산구 한강로2가","2-8","2","8","한강로벽산메가트리움","30.06","201803","1~10","23,200","9","2005","한강대로43길"
"서울특별시 용산구 한강로2가","2-8","2","8","한강로벽산메가트리움","29.54","201803","1~10","24,500","24","2005","한강대로43길"
"서울특별시 용산구 한강로2가","2-8","2","8","한강로벽산메가트리움","32.15","201803","21~31","24,700","7","2005","한강대로43길"
"서울특별시 용산구 한강로2가","2-8","2","8","한강로벽산메가트리움","29.54","201803","21~31","24,800","18","2005","한강대로43길"
"서울특별시 용산구 한강로3가","16-85","16","85","지에스 한강에클라스","35.06","201803","21~31","19,500","7","2006","이촌로"
"서울특별시 용산구 한강로3가","65-230","65","230","한강대우트럼프월드3","49.66","201803","11~20","40,500","15","2004","한강대로"
"서울특별시 용산구 한강로3가","65-230","65","230","한강대우트럼프월드3","30.91","201803","11~20","23,900","21","2004","한강대로"
"서울특별시 용산구 한남동","726-116","726","116","	(726-116)	","68.87","201803","21~31","55,000","4","2002","한남대로36길"
"서울특별시 은평구 녹번동","35-21","35","21","녹번동메카오피스텔","20.51","201803","1~10","12,700","8","2003","통일로"
"서울특별시 은평구 녹번동","35-21","35","21","녹번동메카오피스텔","21.26","201803","11~20","12,600","7","2003","통일로"
"서울특별시 은평구 대조동","179-30","179","30","위산 엘리시움","19.72","201803","1~10","16,300","5","2018","서오릉로"
"서울특별시 은평구 대조동","179-30","179","30","위산 엘리시움","19.72","201803","1~10","16,000","4","2018","서오릉로"
"서울특별시 은평구 대조동","179-30","179","30","위산 엘리시움","19.72","201803","1~10","16,000","4","2018","서오릉로"
"서울특별시 은평구 대조동","179-30","179","30","위산 엘리시움","19.72","201803","1~10","15,900","6","2018","서오릉로"
"서울특별시 은평구 대조동","179-30","179","30","위산 엘리시움","19.72","201803","1~10","15,850","7","2018","서오릉로"
"서울특별시 은평구 대조동","179-30","179","30","위산 엘리시움","19.72","201803","1~10","16,000","4","2018","서오릉로"
"서울특별시 은평구 대조동","179-30","179","30","위산 엘리시움","19.72","201803","11~20","15,900","5","2018","서오릉로"
"서울특별시 은평구 대조동","179-30","179","30","위산 엘리시움","19.72","201803","11~20","16,150","4","2018","서오릉로"
"서울특별시 은평구 대조동","179-30","179","30","위산 엘리시움","19.72","201803","21~31","15,900","2","2018","서오릉로"
"서울특별시 은평구 대조동","179-30","179","30","위산 엘리시움","19.72","201803","21~31","15,900","4","2018","서오릉로"
"서울특별시 은평구 신사동","23-22","23","22","	(23-22)	","26.97","201803","11~20","10,300","1","2002","증산로"
"서울특별시 은평구 역촌동","42-8","42","8","거장메카","16.53","201803","11~20","16,000","9","2018","진흥로"
"서울특별시 은평구 역촌동","42-8","42","8","거장메카","16.53","201803","11~20","16,000","9","2018","진흥로"
"서울특별시 은평구 역촌동","42-8","42","8","거장메카","16.53","201803","11~20","16,000","9","2018","진흥로"
"서울특별시 은평구 역촌동","42-8","42","8","거장메카","16.53","201803","11~20","16,000","9","2018","진흥로"
"서울특별시 은평구 역촌동","42-8","42","8","거장메카","16.53","201803","11~20","16,200","7","2018","진흥로"
"서울특별시 은평구 역촌동","42-8","42","8","거장메카","16.53","201803","11~20","16,200","7","2018","진흥로"
"서울특별시 은평구 역촌동","42-8","42","8","거장메카","16.53","201803","21~31","16,200","9","2018","진흥로"
"서울특별시 은평구 응암동","91-7","91","7","CJ드림시티(91-7)","24.84","201803","11~20","13,400","11","2004","은평로"
"서울특별시 은평구 응암동","91-8","91","8","CJ드림시티(91-8)","23.04","201803","1~10","12,500","12","2004","은평로"
"서울특별시 은평구 응암동","91-8","91","8","CJ드림시티(91-8)","23.04","201803","11~20","12,000","5","2004","은평로"
"서울특별시 은평구 응암동","113-9","113","9","대원아크로빌","31.57","201803","21~31","11,000","2","2004","은평로4길"
"서울특별시 은평구 진관동","100-4","100","4","어드벤스힐 오피스텔","29.79","201803","21~31","16,500","4","2013","진관1로"
"서울특별시 은평구 진관동","100-4","100","4","어드벤스힐 오피스텔","29.79","201803","21~31","16,000","5","2013","진관1로"
"서울특별시 은평구 진관동","73","73","0","웅신 미켈란의아침","19.06","201803","11~20","14,950","12","2017","진관2로"
"서울특별시 은평구 진관동","100","100","0","은평헤스티아","26.23","201803","11~20","14,000","7","2015","통일로"
"서울특별시 종로구 경운동","89-4","89","4","운현궁 에스케이 허브","39.65","201803","1~10","30,000","6","2005","삼일대로"
"서울특별시 종로구 경운동","89-4","89","4","운현궁 에스케이 허브","39.2","201803","1~10","27,000","5","2005","삼일대로"
"서울특별시 종로구 경운동","89-4","89","4","운현궁 에스케이 허브","31.77","201803","11~20","25,000","7","2005","삼일대로"
"서울특별시 종로구 경운동","89-4","89","4","운현궁 에스케이 허브","39.65","201803","11~20","32,500","12","2005","삼일대로"
"서울특별시 종로구 관철동","155","155","0","종로1번가","23.86","201803","1~10","18,000","13","2005","청계천로"
"서울특별시 종로구 관철동","155","155","0","종로1번가","30.04","201803","21~31","21,900","14","2005","청계천로"
"서울특별시 종로구 내수동","71","71","0","경희궁의 아침 2단지","32.43","201803","11~20","25,850","2","2004","사직로8길"
"서울특별시 종로구 내수동","73","73","0","경희궁의 아침 4단지","56.48","201803","11~20","45,800","10","2004","새문안로3길"
"서울특별시 종로구 내수동","74","74","0","광화문시대","30.08","201803","11~20","25,000","17","2004","사직로8길"
"서울특별시 종로구 내수동","75","75","0","용비어천가","42.39","201803","1~10","29,800","17","2004","새문안로3길"
"서울특별시 종로구 내수동","75","75","0","용비어천가","41.34","201803","1~10","28,000","3","2004","새문안로3길"
"서울특별시 종로구 내수동","75","75","0","용비어천가","34.45","201803","1~10","24,000","2","2004","새문안로3길"
"서울특별시 종로구 부암동","129-8","129","8","타임730오피스텔","31.27","201803","11~20","15,000","6","2002","자하문로"
"서울특별시 종로구 사직동","9","9","0","광화문 풍림스페이스본","39.54","201803","1~10","35,000","6","2008","사직로8길"
"서울특별시 종로구 사직동","9","9","0","광화문 풍림스페이스본","39.54","201803","21~31","36,000","8","2008","사직로8길"
"서울특별시 종로구 수송동","58","58","0","두산위브파빌리온","37.42","201803","11~20","29,400","13","2004","삼봉로"
"서울특별시 종로구 수송동","58","58","0","두산위브파빌리온","72.21","201803","11~20","49,900","4","2004","삼봉로"
"서울특별시 종로구 숭인동","1388","1388","0","동양파라빌","27.09","201803","1~10","14,100","14","2005","난계로"
"서울특별시 종로구 숭인동","313-12","313","12","디세븐","14.78","201803","11~20","12,800","14","2014","종로56길"
"서울특별시 종로구 숭인동","313-12","313","12","디세븐","13.44","201803","11~20","11,800","8","2014","종로56길"
"서울특별시 종로구 숭인동","313-12","313","12","디세븐","15.62","201803","11~20","13,200","12","2014","종로56길"
"서울특별시 종로구 숭인동","318-2","318","2","삼전솔하임4차","19.17","201803","21~31","13,000","5","2014","지봉로4길"
"서울특별시 종로구 숭인동","55-6","55","6","수석컴비즈텔","26.31","201803","1~10","10,700","6","2002","지봉로"
"서울특별시 종로구 숭인동","310","310","0","종로대우디오빌","30.17","201803","1~10","18,900","9","2004","종로"
"서울특별시 종로구 신문로1가","163","163","0","광화문오피시아빌딩","41.71","201803","11~20","40,000","16","2005","새문안로"
"서울특별시 종로구 신문로1가","163","163","0","광화문오피시아빌딩","41.71","201803","21~31","39,500","16","2005","새문안로"
"서울특별시 종로구 신문로1가","163","163","0","광화문오피시아빌딩","41.71","201803","21~31","41,000","17","2005","새문안로"
"서울특별시 종로구 원남동","95","95","0","코윈 팔레스뷰 오피스텔","32.8","201803","11~20","19,500","11","2003","창경궁로"
"서울특별시 종로구 종로1가","24","24","0","르메이에르종로타운1","45.41","201803","11~20","38,000","13","2007","종로"
"서울특별시 종로구 종로1가","24","24","0","르메이에르종로타운1","36.23","201803","21~31","30,000","12","2007","종로"
"서울특별시 종로구 종로1가","24","24","0","르메이에르종로타운1","81.01","201803","21~31","60,900","12","2007","종로"
"서울특별시 종로구 필운동","285-5","285","5","파크뷰타워","21.85","201803","11~20","13,000","4","1998","사직로"
"서울특별시 중구 광희동1가","89-1","89","1","광희동금호트윈 오피스텔","21.96","201803","11~20","9,800","3","1999","마른내로"
"서울특별시 중구 만리동2가","11-1","11","1","KCC 파크타운","66.47","201803","11~20","45,000","14","2004","만리재로"
"서울특별시 중구 신당동","366-126","366","126","남산정은스카이","29.93","201803","11~20","21,900","5","2005","다산로"
"서울특별시 중구 신당동","193-2","193","2","디오트","37.58","201803","1~10","32,000","8","2006","다산로"
"서울특별시 중구 신당동","193-2","193","2","디오트","39.7","201803","11~20","45,000","6","2006","다산로"
"서울특별시 중구 신당동","160-5","160","5","신당아르브","21.31","201803","11~20","17,300","14","2014","난계로"
"서울특별시 중구 을지로5가","20-1","20","1","정건벨라지오오피스텔","21.94","201803","11~20","11,450","13","2003","을지로"
"서울특별시 중구 을지로5가","20-1","20","1","정건벨라지오오피스텔","29.25","201803","21~31","12,750","10","2003","을지로"
"서울특별시 중구 을지로6가","23","23","0","타임캐슬 오피스텔","23.27","201803","11~20","16,000","8","2004","을지로"
"서울특별시 중구 의주로1가","25-10","25","10","바비엥-2","78.15","201803","11~20","39,500","10","2005","통일로"
"서울특별시 중구 중림동","355","355","0","브라운스톤서울","68.04","201803","11~20","46,000","13","2006","청파로"
"서울특별시 중구 중림동","355","355","0","브라운스톤서울","30.99","201803","21~31","22,000","4","2006","청파로"
"서울특별시 중구 중림동","355","355","0","브라운스톤서울","30.99","201803","21~31","22,500","7","2006","청파로"
"서울특별시 중구 충무로3가","49","49","0","엘크루 메트로시티","29.78","201803","1~10","25,500","12","2013","충무로"
"서울특별시 중구 충무로5가","36-2","36","2","충무로엘크루메트로시티2","23.03","201803","21~31","20,900","12","2016","퇴계로49길"
"서울특별시 중구 황학동","1743","1743","0","골드캐슬Ⅲ","40.47","201803","1~10","24,000","4","2017","난계로21길"
"서울특별시 중구 황학동","1743","1743","0","골드캐슬Ⅲ","39.02","201803","1~10","22,500","2","2017","난계로21길"
"서울특별시 중구 황학동","808","808","0","올리브1","25.05","201803","21~31","13,000","14","2004","난계로"
"서울특별시 중구 황학동","19","19","0","주건축물제1동","23.81","201803","1~10","16,200","2","null","마장로9길"
"서울특별시 중구 황학동","1834","1834","0","해비치","38.33","201803","11~20","25,000","5","2016","난계로17길"
"서울특별시 중구 흥인동","142-1","142","1","위더스하임","24.48","201803","1~10","24,500","6","2018","퇴계로73길"
"서울특별시 중랑구 망우동","508-2","508","2","효성 써너스빌 에코","18.5","201803","1~10","13,000","8","2016","망우로60길"
"서울특별시 중랑구 망우동","508-2","508","2","효성 써너스빌 에코","18.5","201803","21~31","12,800","13","2016","망우로60길"
"서울특별시 중랑구 상봉동","127-17","127","17","그랜드캐슬빌","41.04","201803","11~20","21,000","4","2017","망우로36길"
